host_since,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,reviews_per_month,n_bathrooms,bath_shared,emailhost_verification,phonehost_verification,photographerhost_verification,work_emailhost_verification,neighbourhood_cleansed_Arbutus Ridge,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_Downtown Eastside,neighbourhood_cleansed_Dunbar Southlands,neighbourhood_cleansed_Fairview,neighbourhood_cleansed_Grandview-Woodland,neighbourhood_cleansed_Hastings-Sunrise,neighbourhood_cleansed_Kensington-Cedar Cottage,neighbourhood_cleansed_Kerrisdale,neighbourhood_cleansed_Killarney,neighbourhood_cleansed_Kitsilano,neighbourhood_cleansed_Marpole,neighbourhood_cleansed_Mount Pleasant,neighbourhood_cleansed_Oakridge,neighbourhood_cleansed_Renfrew-Collingwood,neighbourhood_cleansed_Riley Park,neighbourhood_cleansed_Shaughnessy,neighbourhood_cleansed_South Cambie,neighbourhood_cleansed_Strathcona,neighbourhood_cleansed_Sunset,neighbourhood_cleansed_Victoria-Fraserview,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Point Grey,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_response_time_Unspecified,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,alarm_amenitie,dryer_amenitie,parking_amenitie,water_amenitie,coffee_amenitie,material_amenitie,grill_amenitie,wine_amenitie,backyard_amenitie,pool_amenitie
2012-05-30,False,True,True,49.27322,-123.12778,4,1.0,2.0,125.0,30,1125,30,30,1125,1125,30.0,1125.0,0,12,42,317,2,0,0,2021-08-23,2021-10-09,4.5,4.5,4.5,4.5,4.5,5.0,3.5,False,False,0.11,1.0,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2018-11-10,True,True,True,49.28595,-123.12252,5,1.0,2.0,399.0,5,180,5,6,180,180,5.3,180.0,30,60,90,360,23,1,0,2020-04-12,2023-01-02,4.91,4.87,4.91,4.78,4.96,5.0,4.83,True,False,0.65,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
2016-10-07,False,True,True,49.27776,-123.13631,2,1.0,2.0,250.0,10,12,10,10,1125,1125,10.0,1125.0,0,0,0,0,4,1,0,2021-08-17,2022-09-12,4.75,5.0,4.0,5.0,5.0,5.0,4.75,True,False,0.21,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-10-29,False,True,True,49.26609,-123.21416,2,1.0,1.0,199.0,30,1125,30,30,1125,1125,30.0,1125.0,29,59,89,364,2,1,0,2021-12-22,2022-06-26,5.0,4.5,4.5,5.0,4.5,5.0,5.0,False,True,0.13,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-11-28,False,True,True,49.26322,-123.17205,1,1.0,1.0,79.0,30,1125,30,30,1125,1125,30.0,1125.0,3,13,15,87,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2014-04-20,True,True,True,49.23471,-123.10044,2,1.0,2.0,139.0,3,120,3,3,1125,1125,3.0,1125.0,0,7,10,83,69,37,0,2020-04-24,2023-01-18,4.97,5.0,5.0,4.99,5.0,4.9,4.94,True,False,1.96,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2016-10-13,False,True,True,49.27338241581293,-123.12291743945885,4,2.0,2.0,217.0,2,1125,2,4,1125,1125,2.7,1125.0,10,20,33,258,96,57,3,2021-02-28,2023-03-04,4.65,4.78,4.57,4.45,4.73,4.95,4.72,True,False,3.87,2.0,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-02-23,False,True,True,49.22288,-123.09003,2,2.0,2.0,120.0,30,1125,30,30,1125,1125,30.0,1125.0,0,14,44,224,7,3,0,2020-07-23,2022-07-13,4.43,4.43,4.29,4.71,4.86,4.57,4.29,True,False,0.22,1.5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2013-03-13,False,True,True,49.2749137878418,-123.13102722167967,6,2.0,3.0,155.0,60,1125,60,60,1125,1125,60.0,1125.0,30,60,90,365,1,0,0,2020-08-31,2020-08-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,False,0.03,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2015-11-07,True,True,True,49.24866,-123.08076,4,2.0,2.0,198.0,30,90,30,30,1125,1125,30.0,1125.0,9,26,26,148,52,7,0,2020-04-10,2022-10-23,4.92,4.94,4.96,5.0,5.0,4.92,4.87,True,False,1.46,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-05-08,True,True,True,49.28745,-123.12368,2,1.0,1.0,206.0,2,1125,2,10,1125,1125,3.4,1125.0,0,8,16,95,54,29,0,2020-08-07,2023-01-22,4.91,4.93,4.89,4.89,4.89,4.96,4.78,True,False,1.71,1.0,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2015-02-14,True,True,True,49.28141,-123.10261,2,1.0,1.0,188.0,28,1125,28,28,1125,1125,28.0,1125.0,12,30,30,30,79,4,0,2020-05-24,2023-02-01,4.76,4.73,4.85,4.8,4.87,4.56,4.58,True,False,2.31,1.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2010-02-09,True,True,True,49.26078,-123.21433,8,4.0,4.0,900.0,30,1125,30,30,1125,1125,30.0,1125.0,29,59,89,333,3,1,0,2020-08-31,2022-08-20,5.0,5.0,5.0,5.0,5.0,5.0,4.67,True,False,0.1,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2017-01-05,True,True,True,49.27996,-123.11001,5,2.0,2.0,258.0,2,1125,1,2,1125,1125,2.0,1125.0,7,18,30,214,120,87,6,2021-07-02,2023-03-13,4.93,4.97,4.95,4.8,4.97,4.84,4.78,True,False,5.8,2.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2015-11-20,False,True,True,49.28221,-123.10328,2,1.0,1.0,100.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,87,4,2,0,2020-11-08,2022-07-04,5.0,4.75,4.5,5.0,5.0,3.5,4.25,False,True,0.14,1.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2013-08-11,False,True,True,49.26894,-123.15817,1,1.0,1.0,43.0,30,1125,30,30,1125,1125,30.0,1125.0,5,6,6,19,8,4,0,2020-08-31,2023-02-04,4.75,4.88,4.5,4.75,4.88,4.88,4.63,False,False,0.26,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2015-11-20,False,True,True,49.28239,-123.10311,4,1.0,2.0,120.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,225,8,2,0,2020-12-01,2022-11-01,4.25,4.5,4.13,4.88,4.38,4.25,4.38,False,True,0.29,1.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2015-05-05,False,True,True,49.27765,-123.1294,2,1.0,2.0,105.0,30,1125,30,30,1125,1125,30.0,1125.0,0,14,44,125,8,5,0,2020-05-21,2023-02-08,4.25,4.5,4.0,4.13,4.25,4.5,4.0,True,False,0.23,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-29,False,True,True,49.278938,-123.123222,2,1.0,1.0,128.0,1,1125,1,1,14,14,1.0,14.0,11,25,49,247,74,26,0,2020-06-13,2023-01-14,4.15,4.22,4.23,4.62,4.38,4.42,4.01,True,True,2.21,0.0,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-01-04,True,True,True,49.2737,-123.12857,2,1.0,1.0,161.0,2,35,2,2,35,35,2.0,35.0,12,42,47,110,38,31,3,2020-05-27,2023-03-05,4.87,4.82,4.92,4.82,4.92,4.92,4.71,True,False,1.12,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-16,False,True,False,49.27787,-123.11589,4,1.0,1.0,100.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-01-29,False,True,True,49.27856,-123.12421,1,1.0,2.0,58.0,1,1125,1,1,14,14,1.0,14.0,27,57,87,290,384,158,8,2020-05-16,2023-03-04,4.43,4.54,4.29,4.71,4.65,4.68,4.46,True,True,11.15,0.0,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-04-24,False,True,True,49.2789,-123.08646,4,2.0,2.0,110.0,45,60,45,45,60,60,45.0,60.0,0,0,0,134,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,2.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-09-24,False,True,True,49.27793,-123.12065,3,1.0,2.0,162.0,2,20,2,2,20,20,2.0,20.0,17,47,50,50,151,63,5,2020-08-08,2023-03-05,4.79,4.85,4.81,4.72,4.81,4.87,4.59,True,False,4.77,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-28,False,True,True,49.27495,-123.11642,2,1.0,1.0,129.0,31,90,31,31,1125,1125,31.0,1125.0,0,12,42,317,6,3,0,2021-08-15,2022-12-01,4.83,4.5,4.5,5.0,5.0,5.0,4.67,False,False,0.31,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2014-01-06,False,True,True,49.26122,-123.07269,1,1.0,1.0,28.0,43,200,43,43,200,200,43.0,200.0,0,0,29,47,5,2,0,2020-07-01,2023-01-25,4.2,5.0,3.8,5.0,5.0,4.8,4.8,False,False,0.15,2.0,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2013-02-10,False,True,True,49.22467,-123.12011,1,1.0,1.0,32.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,0,2,0,0,2020-08-15,2020-11-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,False,0.06,1.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-16,True,True,True,49.27414,-123.12675,2,2.0,2.0,148.0,90,270,90,90,270,270,90.0,270.0,29,59,89,364,9,2,0,2020-05-04,2022-07-12,4.44,4.56,4.67,4.56,4.67,4.78,4.44,True,False,0.26,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-10-03,True,True,True,49.25364,-123.1179,1,1.0,1.0,76.0,30,1125,30,30,1125,1125,30.0,1125.0,30,60,90,180,11,4,0,2020-07-31,2022-10-01,5.0,5.0,5.0,5.0,5.0,4.82,4.82,False,False,0.34,2.5,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-02-10,False,True,True,49.22587,-123.12018,2,1.0,1.0,43.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,0,1,0,0,2020-09-19,2020-09-19,5.0,5.0,4.0,5.0,5.0,4.0,5.0,False,True,0.03,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2014-03-09,False,True,True,49.26803,-123.14771,2,1.0,1.0,165.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,0,1,0,0,2022-01-31,2022-01-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,False,0.07,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2018-12-20,False,True,True,49.28668,-123.13075,4,2.0,2.0,185.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,11,101,1,1,0,2023-01-27,2023-01-27,4.0,5.0,4.0,5.0,5.0,4.0,5.0,False,False,0.64,2.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2013-02-10,False,True,True,49.22396,-123.12185,1,1.0,1.0,32.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,0,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-13,True,True,True,49.25835,-123.16539,4,2.0,3.0,225.0,1,1125,1,1,1125,1125,1.0,1125.0,20,36,61,272,58,45,1,2020-06-16,2023-03-05,4.79,4.91,4.9,4.95,4.91,4.91,4.74,True,True,1.74,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2021-08-14,False,True,True,49.21117,-123.1157,4,2.0,2.0,220.0,30,120,30,30,120,120,30.0,120.0,0,0,0,92,5,4,0,2020-06-30,2022-09-07,4.6,4.8,4.8,4.8,5.0,5.0,4.6,True,False,0.15,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
